CustomerID,PersonID,TerritoryID,BusinessEntityID,PersonType,name,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,Name_1,CountryRegionCode,Group
17560,8451,1,8451,IN,Kaylee L.Richardson,-30,2004-02-16Z,1972-03-13Z,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17564,20372,1,20372,IN,Julia M.West,1666,2004-01-08Z,1970-06-12Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,Northwest,US,North America
17565,2769,1,2769,IN,Alexandra NULL.Murphy,1651,2004-01-30Z,1970-12-23Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,Northwest,US,North America
17569,7300,1,7300,IN,Mya L.Price,15.49,2003-08-30Z,1970-02-22Z,S,50001-75000,F,1,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17570,15231,1,15231,IN,Carlos W.Sanchez,50.99,2003-08-30Z,1970-03-23Z,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17575,4608,1,4608,IN,Marcus J.Brown,1666,2004-02-21Z,1969-12-14Z,S,25001-50000,M,2,2,Bachelors ,Skilled Manual,1,0,Northwest,US,North America
17583,3070,1,3070,IN,Stephanie NULL.Cook,-30,2003-08-18Z,1968-07-17Z,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,0,1,Northwest,US,North America
17587,18267,1,18267,IN,Curtis J.Liang,-4.99,2004-05-07Z,1970-05-26Z,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17588,13276,1,13276,IN,Gavin NULL.Bennett,4,2004-05-14Z,1970-05-13Z,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17589,7940,1,7940,IN,Melanie L.Brooks,-50,2004-07-25Z,1970-04-20Z,S,50001-75000,F,2,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17590,14799,1,14799,IN,Garrett R.Cox,-4.99,2003-09-04Z,1970-10-09Z,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17596,7127,1,7127,IN,Adrienne NULL.Vazquez,1651,2004-02-14Z,1966-11-06Z,S,50001-75000,F,3,3,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
17597,12650,1,12650,IN,Sarah NULL.Diaz,1705.98,2004-02-21Z,1966-07-11Z,S,50001-75000,F,3,3,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
17599,14658,1,14658,IN,Sebastian A.Cooper,4,2004-02-06Z,1966-11-09Z,M,50001-75000,M,0,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17600,14126,1,14126,IN,Timothy NULL.Brooks,1726.49,2004-02-11Z,1966-11-28Z,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17603,3670,1,3670,IN,Anna NULL.Patterson,-4.99,2004-03-25Z,1969-08-10Z,M,50001-75000,F,5,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17604,17324,1,17324,IN,Noah H.Robinson,2299.99,2004-05-02Z,1969-09-16Z,S,50001-75000,M,5,0,Graduate Degree,Professional,1,0,Northwest,US,North America
17608,14630,1,14630,IN,Carlos S.Cooper,-1700.99,2004-02-07Z,1965-07-15Z,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
17611,5447,1,5447,IN,Luis G.Butler,-30,2003-11-19Z,1965-02-10Z,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,0,2,Northwest,US,North America
17612,9802,1,9802,IN,Courtney NULL.Parker,2281.98,2004-05-27Z,1965-04-24Z,S,75001-100000,F,3,3,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
17615,7186,1,7186,IN,Brittany G.Long,1745.99,2004-02-07Z,1964-10-09Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
17616,18462,1,18462,IN,Daniel J.Weisman,-4.99,2003-10-27Z,1964-09-16Z,S,50001-75000,M,4,4,Bachelors ,Skilled Manual,0,2,Northwest,US,North America
17618,6397,1,6397,IN,Ramon M.Liu,-30,2004-02-18Z,1964-09-15Z,M,50001-75000,M,4,4,Bachelors ,Skilled Manual,1,3,Northwest,US,North America
17620,7272,1,7272,IN,Miranda NULL.Coleman,-1700.99,2004-02-04Z,1964-02-04Z,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
17659,4690,1,4690,IN,Jodi A.Tang,1692,2004-02-05Z,1966-07-07Z,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17665,7013,1,7013,IN,Zachary NULL.Jenkins,-30,2004-05-06Z,1955-04-16Z,M,25001-50000,M,2,0,High School,Clerical,0,2,Northwest,US,North America
17669,19310,1,19310,IN,Olivia N.Rivera,575.97,2003-12-24Z,1956-10-10Z,M,25001-50000,F,2,0,High School,Skilled Manual,0,2,Northwest,US,North America
17672,5688,1,5688,IN,Thomas NULL.Coleman,-539.99,2003-12-15Z,1956-10-26Z,M,25001-50000,M,2,0,High School,Skilled Manual,0,2,Northwest,US,North America
17675,4948,1,4948,IN,Rosa NULL.Li,-115.01,2004-04-29Z,1957-04-26Z,M,25001-50000,F,2,0,High School,Skilled Manual,0,2,Northwest,US,North America
17677,14432,1,14432,IN,Lawrence NULL.Hernandez,1666,2004-02-01Z,1958-08-24Z,S,25001-50000,M,2,0,Partial College,Clerical,1,1,Northwest,US,North America
17679,11018,1,11018,IN,Joe NULL.Mehta,-30,2004-04-21Z,1958-11-03Z,M,25001-50000,M,2,0,Partial College,Clerical,1,1,Northwest,US,North America
17682,3644,1,3644,IN,Anna NULL.Ramirez,-58.51,2004-01-09Z,1958-09-22Z,S,75001-100000,F,5,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17685,18662,1,18662,IN,Diana M.Torres,-4.99,2003-08-05Z,1958-03-17Z,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17687,4130,1,4130,IN,Miguel A.Turner,-30,2004-06-07Z,1959-01-23Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17688,11658,1,11658,IN,Pedro NULL.Subram,-4.99,2004-02-25Z,1959-11-24Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17689,11000,1,11000,IN,Mary C.Young,-4.99,2004-01-15Z,1972-06-22Z,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17692,12216,1,12216,IN,Emily A.Smith,-4,2004-03-07Z,1973-10-19Z,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
17693,6605,1,6605,IN,Justin NULL.Jenkins,-4,2003-10-01Z,1973-03-11Z,S,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
17699,15008,1,15008,IN,Jesse K.Bell,52.03,2004-01-03Z,1971-03-17Z,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
17862,16214,1,16214,IN,Aaron E.Baker,1651,2004-03-12Z,1960-03-18Z,M,25001-50000,M,4,2,High School,Skilled Manual,1,2,Northwest,US,North America
17864,12252,1,12252,IN,Emily F.Martinez,1651,2004-03-10Z,1960-08-27Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
17871,2886,1,2886,IN,Sydney M.Patterson,1679.99,2004-03-31Z,1960-07-21Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
17872,17157,1,17157,IN,Robert M.Miller,-30,2004-04-23Z,1971-09-16Z,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
18049,14066,1,14066,IN,Patrick H.Watson,1685.99,2004-03-16Z,1961-05-27Z,S,25001-50000,M,4,2,High School,Skilled Manual,1,2,Northwest,US,North America
18059,9849,1,9849,IN,Bailey E.Gonzalez,1696.99,2004-03-10Z,1960-05-14Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18060,9968,1,9968,IN,Sara NULL.Carter,-1700.99,2004-03-04Z,1960-04-10Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18067,16961,1,16961,IN,Jackson E.King,2336.51,2004-05-20Z,1946-08-10Z,M,50001-75000,M,5,0,Bachelors ,Management,1,4,Northwest,US,North America
18072,10054,1,10054,IN,Maria D.Perez,-4.99,2004-03-10Z,1946-08-03Z,S,50001-75000,F,4,0,Bachelors ,Management,1,2,Northwest,US,North America
18074,11076,1,11076,IN,Julia L.Hall,-49,2004-01-20Z,1947-04-17Z,S,50001-75000,F,2,1,Partial College,Professional,1,1,Northwest,US,North America
18082,15270,1,15270,IN,Steven E.Sanchez,49.99,2004-05-11Z,1948-10-14Z,M,50001-75000,M,2,1,Partial College,Professional,1,1,Northwest,US,North America
18083,4388,1,4388,IN,Osarumwense Uwaifiokun.Agbonile,-10.01,2004-01-01Z,1948-04-18Z,M,50001-75000,M,2,1,Partial College,Professional,1,1,Northwest,US,North America
18084,3534,1,3534,IN,Jessica NULL.Diaz,1675.49,2004-03-22Z,1948-04-07Z,S,50001-75000,F,2,1,Partial College,Professional,0,1,Northwest,US,North America
18093,11295,1,11295,IN,Grace M.Johnson,-4,2003-12-18Z,1949-11-05Z,S,50001-75000,F,2,1,Partial College,Professional,1,2,Northwest,US,North America
18097,2830,1,2830,IN,Sydney NULL.Stewart,-30,2003-09-23Z,1950-08-19Z,S,50001-75000,F,2,1,Partial College,Professional,1,2,Northwest,US,North America
18098,4263,1,4263,IN,Edward C.Lee,1647,2004-03-09Z,1950-11-09Z,M,50001-75000,M,2,1,High School,Professional,1,2,Northwest,US,North America
18104,3585,1,3585,IN,Taylor NULL.Coleman,-4,2003-10-04Z,1951-06-23Z,M,50001-75000,F,2,1,Partial College,Professional,1,1,Northwest,US,North America
18105,20049,1,20049,IN,Destiny S.Brooks,-30,2003-09-27Z,1951-02-12Z,M,50001-75000,F,2,1,Partial College,Professional,1,1,Northwest,US,North America
18115,4560,1,4560,IN,Richard C.Young,-4,2004-05-26Z,1952-12-16Z,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,2,Northwest,US,North America
18117,13119,1,13119,IN,Fernando E.Washington,-4,2004-06-25Z,1952-07-25Z,S,50001-75000,M,2,1,High School,Professional,1,2,Northwest,US,North America
18121,10998,1,10998,IN,Madeline NULL.Young,1666.47,2004-03-19Z,1952-10-27Z,M,50001-75000,F,2,1,High School,Professional,1,2,Northwest,US,North America
18223,17326,1,17326,IN,Noah NULL.Clark,-30,2003-08-29Z,1964-09-24Z,M,75001-100000,M,5,5,Partial College,Professional,1,3,Northwest,US,North America
18224,7403,1,7403,IN,Vanessa NULL.Perry,2324.47,2004-05-08Z,1964-10-10Z,S,75001-100000,F,0,0,Partial College,Professional,0,1,Northwest,US,North America
18225,7778,1,7778,IN,Paige M.Jenkins,2329.98,2004-05-08Z,1964-10-23Z,S,75001-100000,F,0,0,Partial College,Professional,0,1,Northwest,US,North America
18226,18969,1,18969,IN,Joseph E.Walker,1676,2004-04-22Z,1960-05-06Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18227,7297,1,7297,IN,Miranda E.Diaz,1679.99,2004-04-01Z,1960-12-25Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18233,8832,1,8832,IN,Mackenzie J.Bailey,1727.68,2004-04-01Z,1958-08-09Z,S,50001-75000,F,3,2,Bachelors ,Professional,1,0,Northwest,US,North America
18234,7636,1,7636,IN,Alexandria D.Russell,1647,2004-04-09Z,1958-05-04Z,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,Northwest,US,North America
18316,6642,1,6642,IN,Justin NULL.Kumar,2.7,2004-04-27Z,1980-11-26Z,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,Northwest,US,North America
18318,6711,1,6711,IN,Benjamin R.Hughes,1711.49,2004-04-03Z,1980-08-25Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
18321,15511,1,15511,IN,Sebastian M.Cook,-2.96,2003-09-28Z,1979-08-10Z,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,Northwest,US,North America
18323,4009,1,4009,IN,Jeremy J.Clark,-30,2004-01-20Z,1978-05-23Z,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
18353,17183,1,17183,IN,Robert NULL.Anderson,2273.01,2004-05-10Z,1972-02-10Z,M,75001-100000,M,0,0,Bachelors ,Management,1,1,Northwest,US,North America
18357,9140,1,9140,IN,Trinity NULL.Reed,2289.99,2004-05-03Z,1968-08-15Z,M,75001-100000,F,2,0,Bachelors ,Management,1,3,Northwest,US,North America
18364,14512,1,14512,IN,Eduardo L.Gray,-115.01,2003-09-11Z,1978-04-06Z,M,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,Northwest,US,North America
18365,18631,1,18631,IN,Daniel W.Lewis,-30,2003-12-05Z,1978-09-20Z,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18371,3470,1,3470,IN,Jessica NULL.Morgan,1647,2004-04-12Z,1971-11-07Z,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
18373,9544,1,9544,IN,Stephanie NULL.Roberts,1745.99,2004-04-15Z,1972-08-11Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,Northwest,US,North America
18374,17087,1,17087,IN,Logan NULL.King,-2.96,2003-09-18Z,1964-10-17Z,M,75001-100000,M,5,2,Partial College,Professional,1,0,Northwest,US,North America
18380,20595,1,20595,IN,Kaitlyn G.Kelly,-2.96,2004-01-06Z,1956-06-27Z,M,75001-100000,F,2,1,Partial College,Professional,1,1,Northwest,US,North America
18383,2708,1,2708,IN,Natalie NULL.Torres,-4,2004-02-03Z,1963-06-07Z,S,75001-100000,F,0,0,Partial College,Professional,1,1,Northwest,US,North America
18384,11432,1,11432,IN,Nicole J.Williams,-23.52,2003-08-13Z,1963-01-26Z,S,75001-100000,F,0,0,Partial College,Professional,0,1,Northwest,US,North America
18393,7649,1,7649,IN,Angela D.Ross,-2294.99,2004-06-04Z,1962-07-21Z,M,75001-100000,F,1,2,Partial College,Professional,1,3,Northwest,US,North America
18394,17069,1,17069,IN,Sean A.Wright,2292.7,2004-06-18Z,1962-05-19Z,M,75001-100000,M,1,2,Partial College,Professional,1,3,Northwest,US,North America
18395,14884,1,14884,IN,Xavier D.Howard,2265,2004-06-08Z,1962-07-04Z,M,75001-100000,M,1,2,Partial College,Professional,1,4,Northwest,US,North America
18396,15564,1,15564,IN,Luke G.Parker,-19.5,2004-03-16Z,1962-09-11Z,M,75001-100000,M,1,2,Partial College,Professional,1,4,Northwest,US,North America
18402,7988,1,7988,IN,Kimberly NULL.Kelly,-4.99,2004-03-01Z,1961-11-17Z,M,75001-100000,F,5,4,Partial College,Professional,1,3,Northwest,US,North America
18403,9667,1,9667,IN,Madeline R.Phillips,2300.98,2004-06-28Z,1961-02-26Z,S,75001-100000,F,5,4,Partial College,Professional,1,3,Northwest,US,North America
18404,19808,1,19808,IN,Alicia NULL.Raji,-4.99,2004-03-16Z,1961-08-07Z,M,75001-100000,F,5,4,Partial College,Professional,1,3,Northwest,US,North America
18408,14091,1,14091,IN,Cody NULL.West,-2.96,2004-05-09Z,1955-12-05Z,S,50001-75000,M,2,0,High School,Professional,1,2,Northwest,US,North America
18414,3364,1,3364,IN,Gabrielle NULL.Griffin,1711.49,2004-04-09Z,1935-10-05Z,M,25001-50000,F,3,0,Partial College,Professional,0,2,Northwest,US,North America
18416,19516,1,19516,IN,Emma K.Peterson,2299.98,2004-06-06Z,1960-05-22Z,M,75001-100000,F,3,2,Partial College,Professional,1,4,Northwest,US,North America
18427,6631,1,6631,IN,Justin NULL.Diaz,2285.48,2004-06-13Z,1953-04-23Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18428,12749,1,12749,IN,Alexis NULL.Henderson,2327.7,2004-06-10Z,1953-02-21Z,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18429,7833,1,7833,IN,Faith R.Gonzales,2298.01,2004-06-11Z,1953-03-14Z,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18430,19389,1,19389,IN,Victoria C.Morgan,1726.49,2004-04-24Z,1952-07-09Z,M,25001-50000,F,3,0,Partial College,Professional,0,2,Northwest,US,North America
18435,9662,1,9662,IN,Maria I.Phillips,2306.98,2004-06-09Z,1939-08-19Z,S,50001-75000,F,5,0,Graduate Degree,Management,1,2,Northwest,US,North America
18439,7654,1,7654,IN,Angela M.Coleman,-1700.99,2004-04-04Z,1941-07-15Z,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18442,16679,1,16679,IN,Mason NULL.Hill,2307.68,2004-06-17Z,1941-03-02Z,S,50001-75000,M,5,0,Graduate Degree,Management,1,2,Northwest,US,North America
18453,6785,1,6785,IN,Caroline A.Patterson,-4.99,2004-05-07Z,1977-06-02Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18471,9484,1,9484,IN,Paige J.Stewart,-539.99,2004-01-19Z,1975-02-17Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,2,Northwest,US,North America
18472,13027,1,13027,IN,Hannah C.Ross,30.49,2004-07-07Z,1975-06-04Z,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
18475,11257,1,11257,IN,Natalie T.Brown,601.01,2004-01-05Z,1974-05-26Z,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,Northwest,US,North America
18479,17587,1,17587,IN,Stacey G.Chen,2281.98,2004-06-20Z,1973-10-19Z,M,50001-75000,F,0,0,Partial College,Professional,1,2,Northwest,US,North America
18497,3904,1,3904,IN,Fernando W.Evans,2260,2004-06-12Z,1973-08-19Z,S,75001-100000,M,0,0,Bachelors ,Management,0,1,Northwest,US,North America
18499,10193,1,10193,IN,Darren I.Rodriguez,-4.99,2004-07-21Z,1974-05-20Z,S,50001-75000,M,0,0,Partial College,Professional,1,2,Northwest,US,North America
18500,17264,1,17264,IN,Jose NULL.Brown,-30,2004-06-13Z,1974-06-25Z,M,50001-75000,M,0,0,Partial College,Professional,1,2,Northwest,US,North America
18501,2809,1,2809,IN,Alexandra NULL.Powell,1651,2004-04-04Z,1974-08-11Z,S,50001-75000,F,0,0,Partial College,Professional,0,2,Northwest,US,North America
18515,3345,1,3345,IN,Gabrielle NULL.Patterson,2376.96,2004-06-17Z,1956-07-08Z,M,50001-75000,F,3,0,Partial College,Professional,0,2,Northwest,US,North America
18516,14133,1,14133,IN,Juan NULL.Brooks,2389.01,2004-06-28Z,1932-08-07Z,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18517,12891,1,12891,IN,Tristan NULL.Diaz,61,2004-03-19Z,1965-03-06Z,M,75001-100000,M,3,1,Bachelors ,Management,1,4,Northwest,US,North America
18518,10148,1,10148,IN,Stephanie NULL.Scott,2271.97,2004-06-24Z,1965-05-12Z,S,75001-100000,F,4,1,Bachelors ,Management,1,4,Northwest,US,North America
18527,16793,1,16793,IN,Jonathan B.Baker,-2319.99,2004-06-01Z,1962-08-28Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
18530,3823,1,3823,IN,Wyatt M.Evans,5.99,2003-08-22Z,1942-12-20Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18532,13852,1,13852,IN,Marcus NULL.Russell,2329.32,2004-06-18Z,1942-05-10Z,M,50001-75000,M,5,0,Bachelors ,Management,1,2,Northwest,US,North America
18534,15743,1,15743,IN,Hunter NULL.Collins,-45,2003-09-04Z,1943-11-27Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
18538,4756,1,4756,IN,Ian NULL.Mitchell,-2319.99,2004-06-25Z,1943-09-14Z,S,50001-75000,M,5,0,Bachelors ,Management,1,2,Northwest,US,North America
18542,2551,1,2551,IN,Dustin E.She,16,2004-01-09Z,1943-07-03Z,M,75001-100000,M,5,0,Bachelors ,Management,1,2,Northwest,US,North America
18545,4723,1,4723,IN,Ian L.Clark,1676,2004-04-07Z,1944-11-11Z,M,25001-50000,M,4,0,High School,Professional,0,2,Northwest,US,North America
18551,10850,1,10850,IN,Chloe E.Hall,1692,2004-04-01Z,1970-04-05Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
18553,15992,1,15992,IN,Alex K.Roberts,-1700.99,2004-04-07Z,1970-07-07Z,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
18558,2794,1,2794,IN,Alexandra C.Price,1651,2004-04-19Z,1971-09-22Z,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18559,4823,1,4823,IN,Lucas NULL.Adams,1666,2004-04-22Z,1971-12-17Z,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18565,13476,1,13476,IN,Dalton C.Bryant,1740.47,2004-05-25Z,1970-03-15Z,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18569,19574,1,19574,IN,Emma E.Bryant,-4.99,2003-08-10Z,1966-04-05Z,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18579,18397,1,18397,IN,William M.Brown,-69.99,2004-04-30Z,1966-03-15Z,M,50001-75000,M,4,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18581,14072,1,14072,IN,Melinda NULL.Dominguez,2281.98,2004-06-14Z,1969-06-08Z,S,50001-75000,F,5,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18582,14960,1,14960,IN,Bryan NULL.Morgan,2308.98,2004-06-19Z,1969-01-25Z,M,50001-75000,M,5,0,Graduate Degree,Professional,1,0,Northwest,US,North America
18583,5474,1,5474,IN,Luis NULL.Kumar,20,2003-08-12Z,1969-07-17Z,S,50001-75000,M,5,5,Graduate Degree,Professional,1,2,Northwest,US,North America
18584,9286,1,9286,IN,Haley NULL.Evans,16,2003-09-09Z,1969-01-20Z,M,50001-75000,F,5,5,Graduate Degree,Professional,0,2,Northwest,US,North America
18587,19543,1,19543,IN,Monica NULL.Arun,-69.99,2004-04-19Z,1965-08-04Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
18588,20758,1,20758,IN,Isabella NULL.Rogers,20,2004-04-05Z,1965-11-18Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
18589,3611,1,3611,IN,Anna NULL.Stewart,1660.98,2004-05-18Z,1965-07-05Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
18592,9303,1,9303,IN,Mackenzie NULL.Evans,-2294.99,2004-06-01Z,1965-09-09Z,S,75001-100000,F,3,3,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
18593,10781,1,10781,IN,Sydney C.Martinez,-69.99,2003-09-05Z,1965-07-03Z,S,75001-100000,F,3,3,Bachelors ,Skilled Manual,0,2,Northwest,US,North America
18599,5754,1,5754,IN,Kyle J.Simmons,-61,2003-11-11Z,1964-04-08Z,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
18605,4964,1,4964,IN,David NULL.Wright,1666,2004-05-06Z,1964-11-16Z,S,50001-75000,M,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
18606,3804,1,3804,IN,Wyatt J.Green,1651,2004-05-14Z,1964-10-25Z,S,50001-75000,M,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
18607,10816,1,10816,IN,Katherine B.Taylor,1651,2004-05-29Z,1964-06-13Z,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
18609,20120,1,20120,IN,Alyssa A.Cook,1685.99,2004-05-18Z,1964-06-14Z,M,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
18611,3600,1,3600,IN,Taylor F.Foster,2321.96,2004-06-07Z,1963-08-28Z,M,50001-75000,F,4,2,Bachelors ,Professional,1,2,Northwest,US,North America
18638,11545,1,11545,IN,Alyssa K.Thompson,1711.49,2004-05-25Z,1974-06-09Z,S,25001-50000,F,3,3,Partial College,Clerical,1,1,Northwest,US,North America
18639,10153,1,10153,IN,Maria E.Scott,-1700.99,2004-05-29Z,1974-09-08Z,S,25001-50000,F,3,3,Partial College,Clerical,1,2,Northwest,US,North America
18640,14598,1,14598,IN,Isaac NULL.James,-30,2003-09-09Z,1974-06-21Z,M,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
18645,5160,1,5160,IN,Jordan K.Bryant,-1700.99,2004-05-10Z,1966-03-21Z,M,50001-75000,M,0,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
